Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
@MaganaCsar	"""Vacuna contra la COVID-19 creada en EE.UU. muestra resultados prometedores""  https://t.co/7PMq60GIbO"	2020-07-15 01:22:25	es		0.0	0.0		César Magaña 🇲🇽	"Orgullosamente Jalisciense, Abogado, creo en la grandeza de México y los Mexicanos. 
#SiempreDiablo #SiempreRojo"	7342.0	9244.0	1916.0	710.0	8.0	False		
@AlfonsoFerro4	"Por fin la sacaron !! 
https://t.co/63XuHtB0Vk"	2020-07-15 01:22:24	es		0.0	0.0		Art Ferro	Ser artista	155.0	1.0	87.0	6.0	0.0	False		
@PTnacionalMX	"Vamos a seguir luchando y a sumar esfuerzos con el gobierno del presidente @lopezobrador_ para salir adelante de la pandemia de #Covid_19

Las familias mexicanas pueden estar seguras que no desistiremos en garantizar el bienestar a quien más lo necesita.

https://t.co/aZKSEBVIcG"	2020-07-15 01:22:23	es		0.0	0.0		PT México		4673.0	508.0	495.0	4009.0	39.0	False		
@BlogElTrompud0	"💥QUÉ ASCO: MANIPULAN A ADULTOS MAYORES EN PLENA PANDEMIA!💥

👉Son vulnerables a la propaganda. Pero eso es poco. Lo que es peligroso es la vulnerabilidad al Covid-19.

👉Les importa a Rolando Castro, y a Nayib Bukele , la salud de estos pobres ancianos expuestos a la muerte?🤔 https://t.co/OTp6IgvBKe"	2020-07-15 01:22:22	es		0.0	0.0		BlogElTrompudo	"Siguenos en Facebook : https://t.co/v37CaOjbFp

👉DANOS UN RETUIT! GRACIAS!"	14597.0	7196.0	564.0	3688.0	7.0	False		
@NicoMujica6	"Y en maza te atienden en el estacionamiento de ambulancias por miedo a contagiarse covid-19 .....

A qué no la sabían esa https://t.co/Aql9HTiIpi"	2020-07-15 01:22:21	es		0.0	0.0		Nico 🍂	| KEEP MOVING 🎛️🎶	3038.0	2455.0	437.0	318.0	0.0	False		
@diadelsur	Covid-19: Mendoza sumó hoy 44 casos https://t.co/vEMAzUOgam	2020-07-15 01:22:21	es		0.0	0.0		Dia del Sur Noticias	Diario Digital Independiente de San Rafael- Mendoza- Argentina	37602.0	32.0	245.0	624.0	13.0	False		
@Mutualsereps	Los expertos de la salud quieren seguir compartiendo contigo temas relevantes acerca de la situación coyuntural por la que atraviesa el país. Asiste a nuestro webinar “Pandemia por la COVID-19 en Colombia, Aspectos Clínicos”, el próximo viernes 17 de julio. ¡No faltes! https://t.co/uGLhARWch2	2020-07-15 01:22:20	es		0.0	0.0		Mutual SER EPS	Es una organización social, comprometida en general estilos de vida saludable y ofrecer una atención segura, integral y personalizada en salud a sus afiliados.	1643.0	148.0	700.0	1933.0	3.0	False		
@Nataliaromanrpo	Los que creen que tener covid-19 es solo estornudar: 🤡🤡🤡🤡🤡🤡 https://t.co/VUf0avtGFN	2020-07-15 01:22:20	es		0.0	0.0		𝓝𝓪𝓽𝓪𝓵𝓲𝓪.†	"'𝒀𝒂 𝒒𝒖𝒆 𝒆𝒔𝒕𝒂𝒎𝒐𝒔 𝒅𝒆 𝒑𝒂𝒔𝒐 𝒅𝒆𝒋𝒆𝒎𝒐𝒔 𝒉𝒖𝒆𝒍𝒍𝒂𝒔 𝒃𝒐𝒏𝒊𝒕𝒂𝒔' 🖤
Sugar, how you get so fly? 💫⭐"	1753.0	4810.0	84.0	187.0	1.0	False		
@cisneros65	Covid-19 Panamá: casos, 48,096; fallecidos, 960; recuperados, 24,667; pruebas realizadas, 171,116 https://t.co/8dkjVjN112	2020-07-15 01:22:20	es		0.0	0.0		EL GUACHARO 95	DEMOCRATA	102388.0	4203.0	1387.0	1603.0	19.0	False		
@diadelsur	Covid-19: Mendoza sumó hoy 44 casos - https://t.co/vEMAzUOgam https://t.co/2coGgvJdrF	2020-07-15 01:22:19	es		0.0	0.0		Dia del Sur Noticias	Diario Digital Independiente de San Rafael- Mendoza- Argentina	37602.0	32.0	245.0	624.0	13.0	False		
@rolo_irrazabal	Cuando se va la luz y nos quedamos en la oscuridad. Luego viene la luz y todos gritan, aplauden y saltan de felicidad, esa sensación de alegría se va escuchar en todo mundo cuando se encuentre la vacuna contra el Covid-19..	2020-07-15 01:22:19	es		0.0	0.0		RoLo_Irrazábal™ 🇵🇾	"Emprendedor. Involucrarse, participar y decidir 🇵🇾.
Vocación de Servicio. Fe en la humanidad.
Me gusta 📝
Actitud Positiva y Mente Positiva."	23909.0	19652.0	4974.0	765.0	0.0	False		
@El_Cooperante	"Maduro dice que el aumento en el número de casos de COVID-19 en el país se debe al ""plan de los trocheros"" de Iván Duque https://t.co/XivsKEz7JV"	2020-07-15 01:22:18	es		0.0	0.0		El Cooperante	Periodismo Auténtico.	2223629.0	97.0	451.0	439623.0	1799.0	False		
@oficialNTCD	#PorSiTeLoPerdiste | De manera virtual, INAH mantiene en operación la Ventanilla Única durante contingencia sanitaria por COVID-19 | @cultura_mx @alefrausto https://t.co/cY2glBgFQn	2020-07-15 01:22:14	es		0.0	0.0		NTCD - Noticias	Twitter oficial de https://t.co/Fqxe8Bgm1t - Toda la información en un solo sitio.	97574.0	17026.0	6015.0	16506.0	163.0	False		
@stereo100xela	"#SucesosGT | Agentes de la @PNCdeGuatemala capturan a ocho personas mayores de edad que incumplían disposiciones de restricción por el #CoronavirusGT COVID-19 al estar ingiriendo bebidas alcohólicas en la calle ""La Flecha Roja"" del municipio de la Nueva Concepción, Escuintla. https://t.co/BaOxpcKLCh"	2020-07-15 01:22:13	es		0.0	0.0		Stereo100Noticias	Stereo 100 es la emisora número uno del Suroccidente de Guatemala. Haciendo radio desde 1982. Nos escuchamos al 100 por 100.	223372.0	782.0	383.0	65705.0	161.0	True		
@SinartNoticias	Paciente Covid-19 de 68 años falleció esta tarde en el HSJD https://t.co/EyhOTSao9U https://t.co/WZZsEQdhuL	2020-07-15 01:22:12	es		0.0	0.0		Costa Rica Noticias	NOTICIERO de la Televisión Pública de Costa Rica @trececostarica //Ediciones: 6:30 am resumen 24 horas - 12:00 md y 7:00 pm// Dirigido por Ernesto Rivera.	59532.0	1299.0	987.0	49850.0	275.0	False		
@SandraH_21	"Cuando un millonario o famoso anuncia que es portador de Covid-19 se solidarizan y piden oración por el. 

Cuando un pobre da positivo lo marginan y discriminan.

Jesucristo les llamo; ¡Hipócritas!"	2020-07-15 01:22:09	es		0.0	0.0		Sg		101.0	879.0	67.0	109.0	0.0	False		
@BeckyReynoso	"Situación del Covid-19 en México al 14 de julio

Al 14 de julio de 2020 hay 311,486 casos confirmados, 29,329 activos y 80,721 sospechosos de #COVID19. Se han registrado 363,930 negativos, 36,327 defunciones confirmadas 

https://t.co/hTEMHIhA1K https://t.co/e0VvgDUk9R"	2020-07-15 01:22:08	es		0.0	0.0		Becky Reynoso	Reportera / Conductora Televisa GDL. Tela de Juicio 1250 DK ORGULLOSAMENTE TAPATIA, SONRÍO A LA VIDA. AGRADECIDA CON DIOS, MI FAMILIA Y AMIGOS	14039.0	571.0	2210.0	40700.0	205.0	False		
@Raul_E_Valobra	"https://t.co/yXDhgortQa
En el día de la fecha se confirmaron 3 nuevos casos de COVID-19 en el distrito, por lo que el número de casos activos es de 45. Asimismo, recibieron el alta 4 pacientes, elevando el número de recuperados desde el inicio a 116."	2020-07-15 01:22:07	es		0.0	0.0		Raul E Valobra	Licenciado en Periodismo - Cañuelas	2606.0	2475.0	318.0	185.0	0.0	False		
@VictorQuintanaS	Las bebidas azucaradas y las sopas Maruchan matan mas gente y le cuestan mas al erario nacional que el COVID-19	2020-07-15 01:22:07	es		0.0	0.0		Victor Quintana S.	Activista | Ex Diputado Local | Ex Diputado Federal | Morena 🇲🇽	1861.0	650.0	1800.0	3217.0	30.0	False		
@ElNacionalWeb	“No somos migrantes, somos turistas y solo queremos regresar”: los venezolanos varados en España en medio de la pandemia de covid-19 #ENSociedad https://t.co/v4Javrumq4 https://t.co/vHEIM5UBUW	2020-07-15 01:22:06	es		0.0	0.0		El Nacional	Te informamos sobre las noticias más recientes de Venezuela y el mundo ¡Tu opinión es importante! Síguenos en Instagram y Telegram como Elnacionalweb 📲	7279602.0	7479.0	348807.0	4974980.0	17536.0	True		
@TelemundoNews	"🇺🇸 ¿Es posible controlar el #COVID19 en #EstadosUnidos?

👉🏻 Los @CDCgov dicen que se puede si todos usan mascarillas.

Lo explicamos ⬇️ 
 https://t.co/72nHKwTso5"	2020-07-15 01:22:06	es		0.0	0.0		Noticias Telemundo	Noticias del 🌎 y de nuestra comunidad, #LasCosasComoSon	148930.0	842.0	937.0	795690.0	2862.0	True		
@AGNLosTuxtlas	AG Noticias: Pide gobernador no asistir a fiestas no ir a la playa y no hacer reuniones para frenar COVID 19 en Veracruz https://t.co/mmFcw6QNih	2020-07-15 01:22:04	es		0.0	0.0		AGNoticiasLosTuxtlas		14278.0	27.0	256.0	698.0	13.0	False		
@WebColumbia	Se registra el deceso número 37 de paciente COVID-19 https://t.co/TB8i4VhwrE https://t.co/7WLu5FCt5i	2020-07-15 01:22:03	es		0.0	1.0		Noticias Columbia	Noticias Columbia se posiciona entre los noticiarios más escuchados y seguidos en Costa Rica. De amplia trayectoria, es sin duda, el gran referente informativo	34047.0	194.0	332.0	13217.0	150.0	False		
@fabrira35	@glucosa_atomica @larrissadelari COMUSAV México es una coalición de médicos mexicanos que están curando el vicho con métodos alternativos con una efectividad del 99%difundan apoyen denle espacio informativos es urgente. https://t.co/0C9BLZJFi1 aquí una entrevista a uno de sus integrantes. Difundan	2020-07-15 01:22:02	es		0.0	0.0	@glucosa_atomica	Fabricio Ramirez	Diseñador Bordado Industrial, Autodidacta, Dueño de mi Negocio, mi tiempo y mi vida, Padre amoroso y responsable.	3829.0	2045.0	372.0	150.0	1.0	False		
@levisVpro	Acciones que han llevado al éxito y COVID-19 pasar por su peor momento dentro de Uruguay 🤣 https://t.co/mgZnkslK6P	2020-07-15 01:22:01	es		0.0	0.0		levis	"Licenciado en Enfermería (Nurse)😷, 🇺🇾💯🇻🇪, Salvar vidas no es un trabajo, es un privilegio de pocos. 
LIBERTAD O MUERTE"	3966.0	3997.0	278.0	107.0	0.0	False		
@maduradascom	¡SIN COMENTARIOS! “Tú tienes la fuerza para vencerlo”: El cursi mensaje de Mario Silva a Diosdado Cabello luego de confirmar que tiene COVID-19 #Venezuela #14Julio #14Jul  https://t.co/99ciPWvFOw	2020-07-15 01:22:01	es		2.0	1.0		Maduradas.com	El mejor resumen de noticias sobre política y economía en Venezuela, SIN CENSURA.	611059.0	1275.0	1147.0	268635.0	668.0	True		
@jlmolinares	Vacuna contra la COVID-19 creada en EE.UU. muestra resultados prometedores  https://t.co/9BszMrbNVX	2020-07-15 01:21:59	es		0.0	0.0		Jlmolinares	Arquitecto Barranquillero Juniorista. Siempre de derecha    Antisocialista. 🇨🇴. Opiniones personales	4842.0	2239.0	693.0	690.0	0.0	False		
@MexRoja	"#ÚltimoMinuto
También en #Oaxaca repuntan los casos de Covid-19 y esta noche el sector salud reporta 20 fallecimientos y 186 nuevos casos en las últimas 34 horas.
#QuédateEnCasaAún https://t.co/LqZn0Sb7F0"	2020-07-15 01:21:57	es		0.0	1.0		Zona Roja Oaxaca	Agencia Zona Roja. CDMX/Puebla/Oaxaca	8275.0	21.0	584.0	3355.0	25.0	False		
@somoskudasai	Si bien algunas industrias se han visto en muchos problemas ante la pandemia de COVID-19, la industria de las muñecas sexuales y los juguetes para adultos necesita incluso más personal para ajustarse a la creciente demanda.	2020-07-15 01:21:57	es		4.0	1.0		Kudasai	¡Conoce las ultimas tendencias sobre anime, manga y demás curiosidades de la comunidad otaku!	9102.0	71.0	11.0	61323.0	72.0	False		
@Verita_Volvimos	"Rusia hace puchero, EEUU hace puchero.
Rusia hace ravioles, EEUU hace ravioles...

""Vacuna contra la COVID-19 creada en EE.UU. muestra resultados prometedores""  https://t.co/82EfL7N0Og"	2020-07-15 01:21:56	es		0.0	0.0		Veri💚☀️💚Volvimos🌈	"Mujer, bisexual, ♉, casi 50, gorda, hippie, kirchnerista. Estoy ocupada, NO MOLESTAR. Bloqueo avatar de pija. Nunca soy yo en las fotos.
Femigorda 💪💚"	154889.0	65174.0	1053.0	4247.0	30.0	False		
@Narusailor	"🔴Antes de que la trepadora de @LillyTellez denuncie al Dr. @HLGatell por ""negligencia criminal"" debería denunciar también a su jefe @RicardoBSalinas por incitar a la gente a que desobedezcan las medidas de protección que la @SSalud_mx nos dice para protegernos del #Covid_19."	2020-07-15 01:21:55	es		0.0	0.0		Diana Martínez	Soy una chica muy curiosa que le gusta investigar, analizar y cuestinarme sobre lo que pasa alrededor me gusta platicar sobre temas de mucho inte	102379.0	113089.0	1963.0	5498.0	19.0	False		
@humbert03081652	"El Coronavirus no da tregua 
Disneyland vuelve a cerrar su puertas en Hong Kong por repunte del COVID-19
#UnfollowGuaido"	2020-07-15 01:21:55	es		1.0	1.0		yacumo	Hombre de 30 años Fanatico del Real Madrid y Amante de las mujeres bellas	7702.0	6847.0	3795.0	586.0	0.0	False		
@El_Cooperante	"#EntrevistaEC | Juan Carlos Velasco: El Hospital Universitario de Maracaibo está colapsado con más de 400 pacientes contagiados por COVID-19 

#14Jul 📰 | 🖊️ @RodriguezAnaisa
https://t.co/Tk4igk2Nsh"	2020-07-15 01:21:54	es		0.0	0.0		El Cooperante	Periodismo Auténtico.	2223629.0	97.0	451.0	439623.0	1799.0	False		
@prensa_sala	Repuntan contagios de COVID-19 en #Michoacán, 111 en 24 horas y 21 defunciones https://t.co/TtSq2MsSyJ vía @prensa_sala	2020-07-15 01:21:52	es		0.0	0.0		Sala de Prensa Noticias	Política, editoriales, artículos de opinión	2257.0	272.0	208.0	353.0	1.0	False		
@oasancristobal	"#Informate | Con el Plan Nacional de Desinfección implementado por el Pdte. @NicolasMaduro, nuestros centros de salud #IVSS, realizan jornadas de limpieza y desinfección, para evitar el contagio y la propagación del #Covid_19.
#3AnosHumanizandoElParto
@magallyvina @ivssoficial https://t.co/vqqY7mp84Z"	2020-07-15 01:21:51	es		0.0	0.0		IVSS San Cristóbal	Somos #GenteIvss atendemos con amor y vocación de servicio a nuestro #Pueblo.	29618.0	21840.0	1402.0	3823.0	29.0	False		
@UNYorikoY	Solo con #solidaridad venceremos a #COVID19 en #CostaRica y el mundo. @UN4Indigenous #DerechosHumanos https://t.co/h2qhEqgp9L	2020-07-15 01:21:50	es		0.0	0.0		Yoriko Yasukawa	Global citizen, former Asia Pacific Reg. Director UNFPA & UN Resident Coordinator Costa Rica and Bolivia. 元UNFPAアジア太平洋地域事務所長、ボリビアとコスタリカ国連レジデントコーディネーター	7918.0	947.0	483.0	1396.0	69.0	False		
@acpm1981	@petrogustavo Dejo el dato de la letalidad en bogota cuya población es similar que toda la isla de Cuba; con una densidad 25 veces mayor; con el aumento del riesgo que esto conlleva(en este momento el numero varía por localidad del 1.5% al 4% con un ponderado de 2.3%) https://t.co/omXZG2HjtV	2020-07-15 01:21:49	es		0.0	0.0	@acpm1981	Andrès Perez Moreno	cirujano pediatrico y aficionado al ciclismo	9285.0	5994.0	750.0	290.0	2.0	False		
@MashaBaLo	@ImaWhisper @SanjinesEduardo @carlosdmesag En 2 meses no va a desaparecer la enfermedad, pero nos da más tiempo para preparar elecciones más seguras para la población mientras se limpia el padrón electoral. ¿A usted se le ha muerto algún familiar por covid-19?	2020-07-15 01:21:48	es		0.0	0.0	@ImaWhisper	Masha		1527.0	2156.0	42.0	29.0	0.0	False		
@ElPitazoTV	9:00pm #Caracas | Vecinos de La Florida protestaron por llegada de un autobús con personas presuntamente contagiadas con COVID-19 al Hotel Polo #14jul - vía @vavi90 https://t.co/amc2si6InZ	2020-07-15 01:21:47	es		0.0	0.0		El Pitazo	El Pitazo suena donde otros callan. Noticias que no están en medios tradicionales con protagonistas que están en nuestras calles. Telegram: https://t.co/S6F1EoT5jC	694715.0	1306.0	7691.0	721683.0	2006.0	True		
@pimentonverde	1/2 En estas aciagas circunstancias de pandemia Covid-19, sociópatas como la Camarada Indira Alfonzo @ve_cne, se regodean desde el poder adquirido y no les importa las funestas consecuencias de su conducta. Nada debe sorprender de estos desalmados. https://t.co/lWcxxYlRjE https://t.co/Lynq95bhgI	2020-07-15 01:21:47	es		0.0	0.0		Wolfang O	El secreto de mi éxito está en pagar como si fuera pródigo y en vender como si estuviera en quiebra.	324989.0	766.0	675.0	23464.0	130.0	False		
@elvolcandiario	"UN FALLECIMIENTO MÁS POR COVID-19

En Zapotlán hay un nuevo fallecimiento por coronavirus, y con este llegamos a nueve en total, esto según datos del tablero Covid del. Gobierno Federal.

https://t.co/LW3KdVZL4r https://t.co/z6rC5WQq02"	2020-07-15 01:21:43	es		1.0	1.0		Diario El Volcán		4056.0	934.0	1926.0	1679.0	4.0	False		
@rosemarysantan2	COVID-19: reto de nuevo gobierno de @luisabinader en #RepublicaDominicana  https://t.co/V6dtqdibB3 vía @DLasAmericas @raquelpenavice @plutarcoariasmd @vicatallah @MilagrosGermanO @j_rijo @pedrosilver31 @jochivicente @AlejandroFdezW	2020-07-15 01:21:43	es		0.0	0.0		Rose Mary Santana	Periodista especialista en Relaciones Públicas q ama la justicia y condena a destructores de la verdad. Solo se vive una vez y hay que vivir bien!	39723.0	15168.0	1719.0	1438.0	50.0	False		
@machado_cj	@pviloutaoficial porque no se habla de un barco contagiado en ushuaia   https://t.co/iCcgGl9MjD	2020-07-15 01:21:43	es		0.0	0.0	@pviloutaoficial	Cj.	Nada Mas	1720.0	248.0	191.0	83.0	0.0	False		
@progreso_360	ESTADO: 12 días después de haber dado positivo al Coronavirus, esta tarde, por medio de su cuenta de twitter el gobernador de #Tamaulipas @fgcabezadevaca anunció que obtuvo resultado negativo al COVID-19. https://t.co/oQSQGBUgX4	2020-07-15 01:21:41	es		0.0	0.0		PROGRESO MX	Con un periodismo objetivo... cada semana publicamos la mejor información de economía, deportes, política, turismo y negocios de #Tamaulipas y #México 🇲🇽	577.0	6.0	1013.0	735.0	8.0	False		
@Sergio_Clotet	"No habrá algun sicario en todo el mundo que se encargue de este hijo de mil putas de #BillGates ? 

https://t.co/CxmyQr5nBT"	2020-07-15 01:21:40	es		0.0	0.0		Sergio C.A.I. 🔴⚪🔴	Soy de INDEPENDIENTE, de Paladar negro y exigente! No me importa tu ideologia, la respeto. Pero a los fanáticos de la Política los bloqueo. Rock'll never die!💪	35705.0	6386.0	1315.0	1206.0	3.0	False		
@TepeacaNoticias	"Panorama de COVID-19 en la República mexicana el martes 14 de julio .

Casos confirmados: 311 mil 486 (+7 mil 051)
Casos activos estimados: 49 mil 467
Defunciones: 36 mil 327 (+836) https://t.co/ZHqTgzkVEN"	2020-07-15 01:21:38	es		0.0	0.0		Tepeaca Noticias	"TepeacaNoticias es el medio líder de noticias con mayor audiencia en Tepeaca y la Región. 
RED Whatsapp 223 129 2156 contacto@tepeacanoticias.com"	12333.0	2111.0	148.0	1924.0	6.0	False		
@ELPUENTENEWS	"Se cancela Best. Week. Ever. por incremento de casos de COVID-19 en South Bend

En este verano no podremos disfrutar de esta gran celebración. 
Lea la nota en:
https://t.co/KG9nAZCsOn

#ELPUENTENEWS
#LATINOSINTHEMIDWEST
#SouthBend #Mishawaka #Osceola 
@sbvpa @CityofSouthBend https://t.co/9yBCXZnCHR"	2020-07-15 01:21:38	es		0.0	0.0		El Puente News	"¡Encuentro de las Culturas! News, Entertainment and Culture. 
We are the bridge! #LATINOSINTHEMIDWEST 
News for Latinos in the US. ¡Noticias y cultura!"	5496.0	2707.0	1920.0	889.0	33.0	False		
@honohenriquez	Vacuna contra la COVID-19 creada en EE.UU. muestra resultados prometedores  https://t.co/BisC7tuTQ2	2020-07-15 01:21:37	es	CO	0.0	0.0		Honorio Henriquez	Senador del Centro Democrático. Primer Vicepresidente del Congreso. Trabajamos constantemente por nuestros país y por el bienestar de los colombianos	18548.0	10470.0	1336.0	41067.0	142.0	True		
@NotiGDL	"#Importante | Casos de #Covid-19 continúan en aumento en el país.

La Secretaría de Salud reportó 7 mil 051 contagios en México en las últimas 24 horas.

En total se acumulan 311 mil 486 casos confirmados y 36 mil 327 decesos. https://t.co/9fwTyA95Zu"	2020-07-15 01:21:35	es		0.0	0.0		NotiGDL	"Noticias de la Zona Metropolitana de Guadalajara, Jalisco y México. #NotiGDL

IG: @NotiGDL
FB: @NotiGDL


https://t.co/RjelC16QUY
https://t.co/KcQ35JF0zp"	194428.0	1322.0	37226.0	422406.0	637.0	False		
@antojhos	"Para entender un poco porque el caso de Guayaquil no es un éxito y porque es irresponsable decir que los médicos colombianos ""solo están recetando acetaminofen"" para combatir Covid-19. El rigor es el camino, no las dudosas declaraciones de un hemopata.
 
https://t.co/Zh70SGb1AH"	2020-07-15 01:21:35	es		0.0	0.0		Antonio José Herrera 🍳	"Ingeniero químico que no hace jabones. Aprendiz de fotografía 📸
https://t.co/dtx1ob6pKN"	4021.0	3308.0	736.0	837.0	2.0	False		
@PublienAlturas	Vacuna contra la COVID-19 creada en EE.UU. muestra resultados prometedores  https://t.co/sYNe74Ztec	2020-07-15 01:21:35	es		0.0	0.0		Publicidad Chihuahua	Somos una Agencia de Publicidad con una estrategia de mercadotecnia innovadora enfocados a llevar tu marca al éxito contacto@publicidadenlasalturas.com	174.0	153.0	246.0	155.0	2.0	False		
@Manuel85749275	@eldia_cl Se siguen manejando los datos, menos exámenes de Covid-19 menos contagios y esto se observa en nuestra Región y a nivel nacional, el objetivo, mantener la economía por sobre la vida de la ciudadanía	2020-07-15 01:21:34	es		0.0	0.0	@eldia_cl	Manuel		1145.0	6.0	106.0	3.0	1.0	False		
@aaguacatetv	Venezuela registra 303 nuevos casos de Covid-19 en las últimas 24 horas https://t.co/iDIhI5fLh1	2020-07-15 01:21:31	es		0.0	0.0		AguacateTv.com	(1er) Portal Web Periódico, Digital y Tv por Cable Desde Barquisimeto Venezuela para el Mundo aguacatetv@gmail.com Aguacate Tv Otra Forma de Hacer Comunicación	104493.0	4719.0	2306.0	2712.0	25.0	False		
@HectorHerreraAR	Vacuna contra la COVID-19 creada en EE.UU. muestra resultados prometedores  https://t.co/tKfPoeC8jA	2020-07-15 01:21:30	es		0.0	0.0		Héctor Herrera 🇲🇽	Periodista/ Master en Comunicación con especialidad en Periodismo Científico #UNAM #GrupoFórmula Columnista en #LópezDórigaDigital	87242.0	3516.0	510.0	2096.0	33.0	False		
@chichi_mario	"Y se nos llegó el momento
En qué un vecino un amigo
Al Covid lleva con sigo
Sea cual sea su argumento
Está vaina no es un cuento
Nos hemos equivocado
Que importa si hemos dudado
VENCEREMOS si se puede
A este Covid 19
Solo con AUTOCUIDADO
#LoLograremos
#Venceremos
#Covid_19"	2020-07-15 01:21:30	es		0.0	0.0		Mario Deci-mas!	Pequeño comerciante ,coplero y soñador.	6765.0	1774.0	1916.0	1720.0	2.0	False		
@franzlz	"""Vacuna contra la COVID-19 creada en EE.UU. muestra resultados prometedores""  https://t.co/ZUva0cNZv0"	2020-07-15 01:21:29	es		0.0	0.0		Franz!	🐺	8844.0	1922.0	371.0	555.0	1.0	False		
@venezuelaaldia	Chiquis Rivera reveló sus métodos para recuperarse del covid-19 https://t.co/sqyjE9uDFP	2020-07-15 01:21:29	es		0.0	0.0		Venezuela al Dia		1076935.0	1818.0	97560.0	1367078.0	2358.0	False		
@sumariumcom	📌 Una ley aprobada este martes en el Parlamento boliviano 🇧🇴 pretende fomentar la donación de plasma hiperinmune para ayudar a enfermos de la COVID-19, muy demandada en el país.	2020-07-15 01:21:28	es		0.0	1.0		Sumarium		1744301.0	73.0	1813.0	194475.0	1054.0	False		
